system,temperature,element,identifier,formula,D_reported_cm2s,D_table_einstein_cm2s,D_table_mpconv_cm2s,msd_tmax_ps
As-Li-Sn,1500.0,As,Li14(Sn4As3)3-1500K,Li14(Sn4As3)3,0.000273956,9.696480275465106e-05,0.00029089440826395317,7.5
As-Li-Sn,1500.0,Sn,Li14(Sn4As3)3-1500K,Li14(Sn4As3)3,24941.1,8.1341656593689e-05,0.000244024969781067,7.5
As-Li-Sn,2000.0,Li,Li14(Sn4As3)3-2000K,Li14(Sn4As3)3,0.000869475,0.00031459682748188845,0.0009437904824456655,26.5
As-Li-Sn,2000.0,As,Li14(Sn4As3)3-2000K,Li14(Sn4As3)3,0.000464382,0.00014590556026590243,0.00043771668079770727,26.5
As-Li-Sn,2000.0,Sn,Li14(Sn4As3)3-2000K,Li14(Sn4As3)3,51121.0,0.00017319090846668265,0.0005195727254000479,26.5
As-Li-Sn,2500.0,Li,Li14(Sn4As3)3-2500K,Li14(Sn4As3)3,0.00124373,0.00042028704610593665,0.00126086113831781,32.8
As-Li-Sn,2500.0,As,Li14(Sn4As3)3-2500K,Li14(Sn4As3)3,0.000792775,0.00030850150473972086,0.0009255045142191626,32.8
As-Li-Sn,2500.0,Sn,Li14(Sn4As3)3-2500K,Li14(Sn4As3)3,68881.8,0.0002572149473602701,0.0007716448420808103,32.8
Au-Li,1500.0,Li,mp-11247,Li3Au,0.000607811,0.00023112216218764951,0.0006933664865629485,33.0
Au-Li,1500.0,Au,mp-11247,Li3Au,0.000216134,6.693988498612634e-05,0.000200819654958379,33.0
Au-Li,1000.0,Li,mp-11247,Li3Au,0.00023015,6.0266471956410695e-05,0.00018079941586923208,31.9
Au-Li,1000.0,Au,mp-11247,Li3Au,7.20996e-05,2.487249106912759e-05,7.461747320738278e-05,31.9
Au-Li,2500.0,Li,mp-11247,Li3Au,0.00162106,0.0005969219426866702,0.0017907658280600107,32.4
Au-Li,2500.0,Au,mp-11247,Li3Au,0.000633045,0.00022886927608474004,0.0006866078282542202,32.4
Au-Li,2000.0,Li,mp-11247,Li3Au,0.0010525,0.000265093696110159,0.0007952810883304769,35.1
Au-Li,2000.0,Au,mp-11247,Li3Au,0.000380524,0.00013419242985749597,0.00040257728957248794,35.1
Au-Li-Si,1000.0,Li,Li5Si4Au-1000K,Li5Si4Au,9.02732e-05,2.4173164226014888e-05,7.251949267804467e-05,37.4
Au-Li-Si,1000.0,Au,Li5Si4Au-1000K,Li5Si4Au,2.62793e-05,8.056755165753617e-06,2.4170265497260848e-05,37.4
Au-Li-Si,1000.0,Si,Li5Si4Au-1000K,Li5Si4Au,3.25724e-05,1.1175763815142578e-05,3.3527291445427734e-05,37.4
Au-Li-Si,1500.0,Li,Li5Si4Au-1500K,Li5Si4Au,0.000402893,0.00012163628349834393,0.0003649088504950318,31.5
Au-Li-Si,1500.0,Au,Li5Si4Au-1500K,Li5Si4Au,0.000185781,7.52944659817392e-05,0.0002258833979452176,31.5
Au-Li-Si,1500.0,Si,Li5Si4Au-1500K,Li5Si4Au,0.000264746,7.286589348667176e-05,0.0002185976804600153,31.5
Au-Li-Si,2000.0,Li,Li5Si4Au-2000K,Li5Si4Au,0.000808254,0.00031660245302963017,0.0009498073590888906,31.2
Au-Li-Si,2000.0,Au,Li5Si4Au-2000K,Li5Si4Au,0.000374372,0.00011745458472650932,0.000352363754179528,31.2
Au-Li-Si,2000.0,Si,Li5Si4Au-2000K,Li5Si4Au,0.000545557,0.00021469157980344444,0.0006440747394103332,31.2
Au-Li-Si,2500.0,Li,Li5Si4Au-2500K,Li5Si4Au,0.00120786,0.0003982926817014241,0.0011948780451042722,29.9
Au-Li-Si,2500.0,Au,Li5Si4Au-2500K,Li5Si4Au,0.000676873,0.00023591652825361546,0.0007077495847608463,29.9
Au-Li-Si,2500.0,Si,Li5Si4Au-2500K,Li5Si4Au,0.000819678,0.0002694096747670538,0.0008082290243011614,29.9
Au-Li-Sn,1000.0,Li,mp-30405,Li2SnAu,7.05809e-05,2.300202444738956e-05,6.900607334216868e-05,31.7
Au-Li-Sn,1000.0,Au,mp-30405,Li2SnAu,3.62801e-05,1.1654165643894494e-05,3.496249693168349e-05,31.7
Au-Li-Sn,1000.0,Sn,mp-30405,Li2SnAu,2.10866e-05,6.934144169323832e-06,2.0802432507971496e-05,31.7
Au-Li-Sn,1500.0,Li,mp-30405,Li2SnAu,0.000283059,0.00010034019813349032,0.00030102059440047094,35.4
Au-Li-Sn,1500.0,Au,mp-30405,Li2SnAu,0.000196549,6.861117755436398e-05,0.00020583353266309193,35.4
Au-Li-Sn,1500.0,Sn,mp-30405,Li2SnAu,0.000134251,4.319627147177428e-05,0.0001295888144153228,35.4
Au-Li-Sn,2000.0,Li,mp-30405,Li2SnAu,0.000699962,0.000213587589764972,0.000640762769294916,26.8
Au-Li-Sn,2000.0,Au,mp-30405,Li2SnAu,0.000362564,0.00012008026071620275,0.00036024078214860826,26.8
Au-Li-Sn,2000.0,Sn,mp-30405,Li2SnAu,0.000349881,0.00010939819602599495,0.0003281945880779848,26.8
Au-Li-Sn,2500.0,Li,mp-30405,Li2SnAu,0.00107971,0.00040835539677150525,0.0012250661903145158,30.1
Au-Li-Sn,2500.0,Au,mp-30405,Li2SnAu,0.000385027,0.00011702941615139009,0.0003510882484541703,30.1
Au-Li-Sn,2500.0,Sn,mp-30405,Li2SnAu,0.000519949,0.00019780934413270634,0.000593428032398119,30.1
B-Bi-Li-O,1000.0,Li,LiBiB2O5-1000K,LiBiB2O5,1.6488e-05,4.528151836797595e-06,1.3584455510392784e-05,30.7
B-Bi-Li-O,1000.0,B,LiBiB2O5-1000K,LiBiB2O5,,1.2085265791450757e-07,3.625579737435227e-07,30.7
B-Bi-Li-O,1000.0,Bi,LiBiB2O5-1000K,LiBiB2O5,,5.8057704950139e-07,1.74173114850417e-06,30.7
B-Bi-Li-O,1000.0,O,LiBiB2O5-1000K,LiBiB2O5,1.12724e-06,3.0592125015250464e-07,9.17763750457514e-07,30.7
B-Bi-Li-O,1500.0,Li,LiBiB2O5-1500K,LiBiB2O5,7.59092e-05,2.3075152105953313e-05,6.922545631785994e-05,20.7
B-Bi-Li-O,1500.0,B,LiBiB2O5-1500K,LiBiB2O5,1.46834e-05,4.976034225019668e-06,1.4928102675059005e-05,20.7
B-Bi-Li-O,1500.0,Bi,LiBiB2O5-1500K,LiBiB2O5,1.56925e-05,5.340925874639389e-06,1.6022777623918166e-05,20.7
B-Bi-Li-O,1500.0,O,LiBiB2O5-1500K,LiBiB2O5,2.97834e-05,8.974601153947022e-06,2.692380346184106e-05,20.7
B-Bi-Li-O,2000.0,Li,LiBiB2O5-2000K,LiBiB2O5,0.000197617,5.5173203600385624e-05,0.00016551961080115687,25.9
B-Bi-Li-O,2000.0,B,LiBiB2O5-2000K,LiBiB2O5,4.19323e-05,1.0619790630778711e-05,3.1859371892336134e-05,25.9
B-Bi-Li-O,2000.0,Bi,LiBiB2O5-2000K,LiBiB2O5,3.34272e-05,1.0759514121793552e-05,3.227854236538066e-05,25.9
B-Bi-Li-O,2000.0,O,LiBiB2O5-2000K,LiBiB2O5,7.6511e-05,1.4723949919130929e-05,4.417184975739278e-05,25.9
B-Bi-Li-O,2500.0,Li,LiBiB2O5-2500K,LiBiB2O5,0.000425573,6.433901739955982e-05,0.00019301705219867946,31.2
B-Bi-Li-O,2500.0,B,LiBiB2O5-2500K,LiBiB2O5,0.000121829,2.9635951892455992e-05,8.890785567736799e-05,31.2
B-Bi-Li-O,2500.0,Bi,LiBiB2O5-2500K,LiBiB2O5,6.29019e-05,1.7589466213265114e-05,5.2768398639795334e-05,31.2
B-Bi-Li-O,2500.0,O,LiBiB2O5-2500K,LiBiB2O5,0.000172886,5.62848659798355e-05,0.00016885459793950652,31.2
B-Cu-Li-O,1000.0,Li,LiCuBO3-1000K,LiCuBO3,1.9509e-05,6.701744652432949e-06,2.0105233957298848e-05,35.9
B-Cu-Li-O,1000.0,B,LiCuBO3-1000K,LiCuBO3,2.30357e-06,6.2999802996384e-07,1.8899940898915201e-06,35.9
B-Cu-Li-O,1000.0,Cu,LiCuBO3-1000K,LiCuBO3,5.66557e-06,1.926445247224504e-06,5.779335741673513e-06,35.9
B-Cu-Li-O,1000.0,O,LiCuBO3-1000K,LiCuBO3,4.57516e-06,1.2325822527060334e-06,3.6977467581181003e-06,35.9
B-Cu-Li-O,1500.0,Li,LiCuBO3-1500K,LiCuBO3,0.000119525,4.537407020644715e-05,0.00013612221061934146,33.7
B-Cu-Li-O,1500.0,B,LiCuBO3-1500K,LiCuBO3,1.99418e-05,7.3181223121576895e-06,2.195436693647307e-05,33.7
B-Cu-Li-O,1500.0,Cu,LiCuBO3-1500K,LiCuBO3,3.45333e-05,9.422595874211343e-06,2.826778762263403e-05,33.7
B-Cu-Li-O,1500.0,O,LiCuBO3-1500K,LiCuBO3,3.34128e-05,1.0247952138056243e-05,3.074385641416873e-05,33.7
B-Cu-Li-O,2000.0,Li,LiCuBO3-2000K,LiCuBO3,0.000353256,0.00014857282020061974,0.0004457184606018592,31.4
B-Cu-Li-O,2000.0,B,LiCuBO3-2000K,LiCuBO3,9.24261e-05,2.497259048922542e-05,7.491777146767626e-05,31.4
B-Cu-Li-O,2000.0,Cu,LiCuBO3-2000K,LiCuBO3,0.000184574,8.715605023196287e-05,0.0002614681506958886,31.4
B-Cu-Li-O,2000.0,O,LiCuBO3-2000K,LiCuBO3,0.000123998,2.825588326608482e-05,8.476764979825447e-05,31.4
B-Cu-Li-O,2500.0,Li,LiCuBO3-2500K,LiCuBO3,0.000709264,0.0001747308095209235,0.0005241924285627705,31.1
B-Cu-Li-O,2500.0,B,LiCuBO3-2500K,LiCuBO3,0.000173251,5.296620867892218e-05,0.00015889862603676654,31.1
B-Cu-Li-O,2500.0,Cu,LiCuBO3-2500K,LiCuBO3,0.000302462,8.404551689519437e-05,0.0002521365506855831,31.1
B-Cu-Li-O,2500.0,O,LiCuBO3-2500K,LiCuBO3,0.000230316,8.78649488629565e-05,0.0002635948465888695,31.1
B-Li,1000.0,Li,Li3B-1000K,Li3B,0.00032992,0.00012631073066129907,0.0003789321919838972,37.8
B-Li,1000.0,B,Li3B-1000K,Li3B,3.62262e-05,1.3074726714597494e-05,3.922418014379248e-05,37.8
B-Li,1500.0,Li,Li3B-1500K,Li3B,0.000762156,0.000265715542955122,0.000797146628865366,34.4
B-Li,1500.0,B,Li3B-1500K,Li3B,0.000126542,5.6048191021492016e-05,0.00016814457306447604,34.4
B-Li,2000.0,Li,Li3B-2000K,Li3B,0.00140885,0.0004613690892695706,0.001384107267808712,36.3
B-Li,2000.0,B,Li3B-2000K,Li3B,0.000177626,6.188303955959906e-05,0.0001856491186787972,36.3
B-Li,2500.0,Li,Li3B-2500K,Li3B,0.00195611,0.0005882813660150884,0.0017648440980452653,34.4
B-Li,2500.0,B,Li3B-2500K,Li3B,0.000389305,8.359826721488028e-05,0.00025079480164464084,34.4
B-Li-O-V,1000.0,Li,Li3V3(BO5)2-1000K,Li3V3(BO5)2,1.58135e-05,6.258008835368896e-06,1.8774026506106687e-05,36.5
B-Li-O-V,1000.0,B,Li3V3(BO5)2-1000K,Li3V3(BO5)2,,2.831883523560349e-07,8.495650570681047e-07,36.5
B-Li-O-V,1000.0,O,Li3V3(BO5)2-1000K,Li3V3(BO5)2,1.2546e-06,4.628340862438637e-07,1.3885022587315913e-06,36.5
B-Li-O-V,1000.0,V,Li3V3(BO5)2-1000K,Li3V3(BO5)2,,3.6051181083170503e-07,1.081535432495115e-06,36.5
B-Li-O-V,1500.0,Li,Li3V3(BO5)2-1500K,Li3V3(BO5)2,0.000124198,2.3138780990179006e-05,6.941634297053702e-05,35.6
B-Li-O-V,1500.0,B,Li3V3(BO5)2-1500K,Li3V3(BO5)2,1.06903e-05,3.6588937146655863e-06,1.0976681143996759e-05,35.6
B-Li-O-V,1500.0,O,Li3V3(BO5)2-1500K,Li3V3(BO5)2,1.67419e-05,5.512480679645969e-06,1.6537442038937908e-05,35.6
B-Li-O-V,1500.0,V,Li3V3(BO5)2-1500K,Li3V3(BO5)2,1.51908e-05,5.064471475002958e-06,1.5193414425008875e-05,35.6
B-Li-O-V,2000.0,Li,Li3V3(BO5)2-2000K,Li3V3(BO5)2,0.000292906,0.00012015076119224608,0.00036045228357673825,29.5
B-Li-O-V,2000.0,B,Li3V3(BO5)2-2000K,Li3V3(BO5)2,5.25141e-05,2.111481222163235e-05,6.334443666489704e-05,29.5
B-Li-O-V,2000.0,O,Li3V3(BO5)2-2000K,Li3V3(BO5)2,7.38619e-05,2.8350037222669664e-05,8.505011166800898e-05,29.5
B-Li-O-V,2000.0,V,Li3V3(BO5)2-2000K,Li3V3(BO5)2,4.82805e-05,1.632792135895371e-05,4.898376407686113e-05,29.5
B-Li-O-V,2500.0,Li,Li3V3(BO5)2-2500K,Li3V3(BO5)2,0.000577003,0.00014055096343455658,0.00042165289030366977,32.2
B-Li-O-V,2500.0,B,Li3V3(BO5)2-2500K,Li3V3(BO5)2,0.000150877,3.5771230002403726e-05,0.00010731369000721119,32.2
B-Li-O-V,2500.0,O,Li3V3(BO5)2-2500K,Li3V3(BO5)2,0.000162217,4.787450540168796e-05,0.00014362351620506386,32.2
B-Li-O-V,2500.0,V,Li3V3(BO5)2-2500K,Li3V3(BO5)2,0.000140364,5.2069837181507406e-05,0.00015620951154452222,32.2
B-Li-Si,1000.0,Li,Li6SiB3-1000K,Li6SiB3,0.000168186,4.937908878063518e-05,0.00014813726634190554,32.6
B-Li-Si,1000.0,B,Li6SiB3-1000K,Li6SiB3,9.98942e-06,1.6536715596627228e-06,4.961014678988169e-06,32.6
B-Li-Si,1000.0,Si,Li6SiB3-1000K,Li6SiB3,2.01424e-05,7.47849885092816e-06,2.2435496552784484e-05,32.6
B-Li-Si,1500.0,Li,Li6SiB3-1500K,Li6SiB3,0.000455207,0.00013326509157184378,0.0003997952747155313,33.4
B-Li-Si,1500.0,B,Li6SiB3-1500K,Li6SiB3,5.78854e-05,2.1076131626520867e-05,6.32283948795626e-05,33.4
B-Li-Si,1500.0,Si,Li6SiB3-1500K,Li6SiB3,0.000125388,3.475505135215016e-05,0.00010426515405645048,33.4
B-Li-Si,2000.0,Li,Li6SiB3-2000K,Li6SiB3,0.000924566,0.0002480313653286511,0.0007440940959859533,33.8
B-Li-Si,2000.0,B,Li6SiB3-2000K,Li6SiB3,0.000162076,2.118245749306893e-05,6.354737247920679e-05,33.8
B-Li-Si,2000.0,Si,Li6SiB3-2000K,Li6SiB3,0.000392346,8.189612698954624e-05,0.0002456883809686387,33.8
B-Li-Si,2500.0,Li,Li6SiB3-2500K,Li6SiB3,0.00138458,0.0004924506199471058,0.0014773518598413173,39.9
B-Li-Si,2500.0,B,Li6SiB3-2500K,Li6SiB3,0.000390501,0.00010903513175141935,0.00032710539525425804,39.9
B-Li-Si,2500.0,Si,Li6SiB3-2500K,Li6SiB3,0.000546624,0.0001409402419529853,0.0004228207258589559,39.9
B-Li-Sn,1000.0,Li,Li12SnB2-1000K,Li12SnB2,0.000299354,0.00010187661075109573,0.0003056298322532872,29.7
B-Li-Sn,1000.0,B,Li12SnB2-1000K,Li12SnB2,4.61814e-05,8.201626115731437e-06,2.460487834719431e-05,29.7
B-Li-Sn,1000.0,Sn,Li12SnB2-1000K,Li12SnB2,3.85905e-05,1.0205924835812069e-05,3.06177745074362e-05,29.7
B-Li-Sn,1500.0,Li,Li12SnB2-1500K,Li12SnB2,0.000857356,0.00030352995429608164,0.0009105898628882449,39.9
B-Li-Sn,1500.0,B,Li12SnB2-1500K,Li12SnB2,0.000176087,3.442294405429492e-05,0.00010326883216288477,39.9
B-Li-Sn,1500.0,Sn,Li12SnB2-1500K,Li12SnB2,0.000242558,8.764103135471105e-05,0.00026292309406413314,39.9
B-Li-Sn,2000.0,Li,Li12SnB2-2000K,Li12SnB2,0.00142741,0.00039150554953147,0.0011745166485944102,32.6
B-Li-Sn,2000.0,B,Li12SnB2-2000K,Li12SnB2,0.000294548,5.064717684377477e-05,0.0001519415305313243,32.6
B-Li-Sn,2000.0,Sn,Li12SnB2-2000K,Li12SnB2,0.000343418,5.542181434667443e-05,0.00016626544304002328,32.6
B-Li-Sn,2500.0,Li,Li12SnB2-2500K,Li12SnB2,0.00219086,0.0008061395370259124,0.0024184186110777373,34.1
B-Li-Sn,2500.0,B,Li12SnB2-2500K,Li12SnB2,0.000381293,6.682006844958336e-05,0.0002004602053487501,34.1
B-Li-Sn,2500.0,Sn,Li12SnB2-2500K,Li12SnB2,0.000823546,0.00036755938281115647,0.0011026781484334695,34.1
Ba-Ge-Li-Mg,2500.0,Li,mp-569396,BaLi2(MgGe)2,0.00117924,0.00033033969688736473,0.0009910190906620943,23.1
Ba-Ge-Li-Mg,2500.0,Ba,mp-569396,BaLi2(MgGe)2,0.000400213,0.00013827239584403566,0.00041481718753210697,23.1
Ba-Ge-Li-Mg,2500.0,Ge,mp-569396,BaLi2(MgGe)2,0.000711421,0.00023744594791954443,0.0007123378437586332,23.1
Ba-Ge-Li-Mg,2500.0,Mg,mp-569396,BaLi2(MgGe)2,0.00080849,0.00025063033710131236,0.000751891011303937,23.1
Ba-Ge-Li-Mg,1500.0,Li,mp-569396,BaLi2(MgGe)2,0.00041196,0.00012864056427443527,0.00038592169282330584,25.8
Ba-Ge-Li-Mg,1500.0,Ba,mp-569396,BaLi2(MgGe)2,0.000105276,3.0407207201400774e-05,9.122162160420231e-05,25.8
Ba-Ge-Li-Mg,1500.0,Ge,mp-569396,BaLi2(MgGe)2,0.000196532,6.45279163846906e-05,0.0001935837491540718,25.8
Ba-Ge-Li-Mg,1500.0,Mg,mp-569396,BaLi2(MgGe)2,0.000238475,5.5824526011622815e-05,0.00016747357803486844,25.8
Ba-Ge-Li-Mg,1000.0,Li,mp-569396,BaLi2(MgGe)2,0.000115592,3.773772791255356e-05,0.00011321318373766068,13.5
Ba-Ge-Li-Mg,1000.0,Ba,mp-569396,BaLi2(MgGe)2,1.88753e-05,8.485051407073645e-06,2.5455154221220934e-05,13.5
Ba-Ge-Li-Mg,1000.0,Ge,mp-569396,BaLi2(MgGe)2,2.75978e-05,9.142937966862935e-06,2.7428813900588807e-05,13.5
Ba-Ge-Li-Mg,1000.0,Mg,mp-569396,BaLi2(MgGe)2,6.49045e-05,2.4802357578462e-05,7.4407072735386e-05,13.5
Ba-Ge-Li-Mg,2000.0,Li,mp-569396,BaLi2(MgGe)2,0.0007377,0.00019943447577215625,0.0005983034273164688,14.6
Ba-Ge-Li-Mg,2000.0,Ba,mp-569396,BaLi2(MgGe)2,0.000302942,7.56506871035941e-05,0.0002269520613107823,14.6
Ba-Ge-Li-Mg,2000.0,Ge,mp-569396,BaLi2(MgGe)2,0.000434641,0.00014710721671405312,0.00044132165014215935,14.6
Ba-Ge-Li-Mg,2000.0,Mg,mp-569396,BaLi2(MgGe)2,0.000481421,0.00018093298765522106,0.0005427989629656632,14.6
Ba-Li,1000.0,Li,BaLi-1000K,BaLi,0.00033921,9.214749579408347e-05,0.00027644248738225045,30.7
Ba-Li,1000.0,Ba,BaLi-1000K,BaLi,0.00012854,4.376736057868274e-05,0.0001313020817360482,30.7
Ba-Li,1500.0,Li,BaLi-1500K,BaLi,0.00075119,0.00022681614381519664,0.0006804484314455899,19.7
Ba-Li,1500.0,Ba,BaLi-1500K,BaLi,0.000315498,0.00010527101546398654,0.00031581304639195963,19.7
Ba-Li,2000.0,Li,BaLi-2000K,BaLi,0.00139248,0.0004918359676674002,0.0014755079030022006,30.4
Ba-Li,2000.0,Ba,BaLi-2000K,BaLi,0.00057912,0.00021020616421770202,0.000630618492653106,30.4
Ba-Li,2500.0,Li,BaLi-2500K,BaLi,0.00197413,0.0007863396692209995,0.0023590190076629987,23.4
Ba-Li,2500.0,Ba,BaLi-2500K,BaLi,0.000800827,0.0002970433672246243,0.0008911301016738728,23.4
Ba-Li-Si,1000.0,Li,Ba3LiSi6-1000K,Ba3LiSi6,6.12484e-05,2.0262689454900804e-05,6.078806836470241e-05,24.6
Ba-Li-Si,1000.0,Ba,Ba3LiSi6-1000K,Ba3LiSi6,1.44588e-05,4.784738972967937e-06,1.4354216918903812e-05,24.6
Ba-Li-Si,1000.0,Si,Ba3LiSi6-1000K,Ba3LiSi6,2.90852e-05,9.633441859527964e-06,2.8900325578583893e-05,24.6
Ba-Li-Si,1500.0,Li,Ba3LiSi6-1500K,Ba3LiSi6,0.000217017,3.896284561788899e-05,0.00011688853685366696,32.2
Ba-Li-Si,1500.0,Ba,Ba3LiSi6-1500K,Ba3LiSi6,8.58031e-05,2.9978596479221206e-05,8.993578943766362e-05,32.2
Ba-Li-Si,1500.0,Si,Ba3LiSi6-1500K,Ba3LiSi6,0.000141189,4.7208891780398136e-05,0.0001416266753411944,32.2
Ba-Li-Si,2000.0,Li,Ba3LiSi6-2000K,Ba3LiSi6,0.000448435,0.00016583067605840487,0.0004974920281752146,29.3
Ba-Li-Si,2000.0,Ba,Ba3LiSi6-2000K,Ba3LiSi6,0.00018675,6.298451793968744e-05,0.0001889535538190623,29.3
Ba-Li-Si,2000.0,Si,Ba3LiSi6-2000K,Ba3LiSi6,0.00033481,0.00011314352368112113,0.0003394305710433634,29.3
Ba-Li-Si,2500.0,Li,Ba3LiSi6-2500K,Ba3LiSi6,0.000971199,0.0003485929678009784,0.0010457789034029352,23.8
Ba-Li-Si,2500.0,Ba,Ba3LiSi6-2500K,Ba3LiSi6,0.000246817,7.202534315254387e-05,0.00021607602945763162,23.8
Ba-Li-Si,2500.0,Si,Ba3LiSi6-2500K,Ba3LiSi6,0.000596208,0.0001744163081245828,0.0005232489243737484,23.8
Bi-Li-O,2500.0,Li,mp-38487,Li7BiO6,0.00077416,0.00023517811201350465,0.000705534336040514,28.0
Bi-Li-O,2500.0,Bi,mp-38487,Li7BiO6,0.000262604,0.00010183426490214835,0.0003055027947064451,28.0
Bi-Li-O,2500.0,O,mp-38487,Li7BiO6,0.000392289,0.00014803757993311767,0.000444112739799353,28.0
Bi-Li-O,1500.0,Li,mp-38487,Li7BiO6,0.000228731,6.25310447949289e-05,0.00018759313438478672,35.9
Bi-Li-O,1500.0,Bi,mp-38487,Li7BiO6,5.61391e-06,1.562216489638283e-06,4.686649468914849e-06,35.9
Bi-Li-O,1500.0,O,mp-38487,Li7BiO6,6.06432e-06,1.8991945079523853e-06,5.697583523857156e-06,35.9
Bi-Li-O,2000.0,Li,mp-38487,Li7BiO6,0.000467611,0.00013574844517940754,0.0004072453355382226,35.3
Bi-Li-O,2000.0,Bi,mp-38487,Li7BiO6,6.80608e-05,2.2100107085326946e-05,6.630032125598084e-05,35.3
Bi-Li-O,2000.0,O,mp-38487,Li7BiO6,0.000180659,7.475690027074126e-05,0.00022427070081222378,35.3
Bi-Li-O,1000.0,Li,mp-38487,Li7BiO6,4.95922e-05,1.694059040968998e-05,5.082177122906994e-05,34.6
Bi-Li-O,1000.0,Bi,mp-38487,Li7BiO6,,5.205338290526134e-07,1.5616014871578401e-06,34.6
Bi-Li-O,1000.0,O,mp-38487,Li7BiO6,5.51898e-06,1.4831182645856555e-06,4.449354793756966e-06,34.6
Bi-Li-O-P,1000.0,Li,Li3Bi2(PO4)3-1000K,Li3Bi2(PO4)3,1.38904e-05,4.643310523873133e-06,1.3929931571619398e-05,34.0
Bi-Li-O-P,1000.0,Bi,Li3Bi2(PO4)3-1000K,Li3Bi2(PO4)3,,1.5412309652204032e-07,4.62369289566121e-07,34.0
Bi-Li-O-P,1000.0,O,Li3Bi2(PO4)3-1000K,Li3Bi2(PO4)3,2.83194e-06,7.80475205490102e-07,2.341425616470306e-06,34.0
Bi-Li-O-P,1000.0,P,Li3Bi2(PO4)3-1000K,Li3Bi2(PO4)3,,2.995811389652581e-07,8.987434168957743e-07,34.0
Bi-Li-O-P,1500.0,Li,Li3Bi2(PO4)3-1500K,Li3Bi2(PO4)3,0.000108905,4.880110222918477e-05,0.00014640330668755431,33.5
Bi-Li-O-P,1500.0,Bi,Li3Bi2(PO4)3-1500K,Li3Bi2(PO4)3,7.84024e-06,2.7225573214258416e-06,8.167671964277525e-06,33.5
Bi-Li-O-P,1500.0,O,Li3Bi2(PO4)3-1500K,Li3Bi2(PO4)3,1.37726e-05,1.944946858887052e-06,5.834840576661156e-06,33.5
Bi-Li-O-P,1500.0,P,Li3Bi2(PO4)3-1500K,Li3Bi2(PO4)3,4.13656e-06,1.2892319580461836e-06,3.867695874138551e-06,33.5
Bi-Li-O-P,2000.0,Li,Li3Bi2(PO4)3-2000K,Li3Bi2(PO4)3,0.000277885,0.00010321248849180254,0.0003096374654754076,34.9
Bi-Li-O-P,2000.0,Bi,Li3Bi2(PO4)3-2000K,Li3Bi2(PO4)3,3.03873e-05,1.1026644677181968e-05,3.30799340315459e-05,34.9
Bi-Li-O-P,2000.0,O,Li3Bi2(PO4)3-2000K,Li3Bi2(PO4)3,3.45786e-05,7.835617183847166e-06,2.35068515515415e-05,34.9
Bi-Li-O-P,2000.0,P,Li3Bi2(PO4)3-2000K,Li3Bi2(PO4)3,1.90344e-05,8.200404518405017e-06,2.4601213555215053e-05,34.9
Bi-Li-O-P,2500.0,Li,Li3Bi2(PO4)3-2500K,Li3Bi2(PO4)3,0.0005794,0.00019449200882430112,0.0005834760264729034,34.9
Bi-Li-O-P,2500.0,Bi,Li3Bi2(PO4)3-2500K,Li3Bi2(PO4)3,0.000117709,4.304968922737693e-05,0.00012914906768213077,34.9
Bi-Li-O-P,2500.0,O,Li3Bi2(PO4)3-2500K,Li3Bi2(PO4)3,0.000112266,2.872665719663224e-05,8.617997158989673e-05,34.9
Bi-Li-O-P,2500.0,P,Li3Bi2(PO4)3-2500K,Li3Bi2(PO4)3,8.15791e-05,2.8934369216881062e-05,8.680310765064319e-05,34.9
Bi-Li-S,1000.0,Li,Li3BiS3-1000K,Li3BiS3,0.000162086,5.00633318749828e-05,0.0001501899956249484,32.9
Bi-Li-S,1000.0,Bi,Li3BiS3-1000K,Li3BiS3,1.26963e-05,4.074623898861587e-06,1.2223871696584762e-05,32.9
Bi-Li-S,1000.0,S,Li3BiS3-1000K,Li3BiS3,2.27808e-05,7.508326534997713e-06,2.2524979604993138e-05,32.9
Bi-Li-S,1500.0,Li,Li3BiS3-1500K,Li3BiS3,0.00044472,0.00015842224351669606,0.00047526673055008816,32.8
Bi-Li-S,1500.0,Bi,Li3BiS3-1500K,Li3BiS3,6.48851e-05,2.0045154434639578e-05,6.013546330391873e-05,32.8
Bi-Li-S,1500.0,S,Li3BiS3-1500K,Li3BiS3,9.80541e-05,3.154640301282797e-05,9.463920903848391e-05,32.8
Bi-Li-S,2000.0,Li,Li3BiS3-2000K,Li3BiS3,0.000870126,0.00025410753038654366,0.000762322591159631,25.7
Bi-Li-S,2000.0,Bi,Li3BiS3-2000K,Li3BiS3,0.000291502,0.00010349716980047148,0.0003104915094014144,25.7
Bi-Li-S,2000.0,S,Li3BiS3-2000K,Li3BiS3,0.000273023,7.598988168483424e-05,0.00022796964505450272,25.7
Bi-Li-S,2500.0,Li,Li3BiS3-2500K,Li3BiS3,0.00132493,0.00039704870307357613,0.0011911461092207285,32.7
Bi-Li-S,2500.0,Bi,Li3BiS3-2500K,Li3BiS3,0.000584619,0.00022899464935837675,0.0006869839480751302,32.7
Bi-Li-S,2500.0,S,Li3BiS3-2500K,Li3BiS3,0.000607471,0.0002338218231080015,0.0007014654693240045,32.7
Bi-Li-Si,1000.0,Li,Li40Si9Bi-1000K,Li40Si9Bi,0.000172453,5.751863853439512e-05,0.00017255591560318536,36.4
Bi-Li-Si,1000.0,Bi,Li40Si9Bi-1000K,Li40Si9Bi,1.26426e-05,4.436583041042574e-06,1.3309749123127724e-05,36.4
